created:2025-02-06 13:23:08 UTC
ephemeris_start:2025-02-06 12:42:42 UTC ephemeris_stop:2025-02-09 12:42:42 UTC step_size:60
ephemeris_source:blend
UVW
1.9278661023e-12 -6.9046916894e-12 1.4031647475e-11 2.2090795441e-10 -1.5927906783e-14 6.6951193309e-15 1.1088501498e-12
2025037130142.000 1874.9288235398 -3795.8362151163 -5488.2287432309 6.1796441989 4.2987547365 -0.8625876906
2.2038697302e-06 -3.6109949433e-06 8.6824517971e-06 -2.4422267717e-09 1.1107422040e-08 5.3056753516e-06 4.6742415748e-09
-9.3362343853e-09 -1.7544681575e-11 1.1425965157e-11 -2.0674987646e-09 3.4874174391e-09 1.0206623839e-11 -4.4465392836e-12
2.0118057309e-12 -7.4673744339e-12 1.5327674275e-11 -9.2459157392e-11 -1.6844574298e-14 6.7464260304e-15 1.1286952687e-12
2025037130242.000 2241.4159632358 -3529.9443849253 -5528.1292142960 6.0322216807 4.5611297655 -0.4669548268
2.2892022837e-06 -3.8720496646e-06 9.6064852772e-06 -2.9190981022e-09 1.2538030124e-08 5.2759176219e-06 4.9272730340e-09
-1.0223927520e-08 -1.9435362049e-11 1.2274962139e-11 -2.1506804293e-09 3.7341244073e-09 1.0698392891e-11 -4.6888136196e-12
2.0925232245e-12 -7.9739218101e-12 1.6573377841e-11 -4.0246310335e-10 -1.7619400906e-14 6.7359862981e-15 1.1932857146e-12
2025037130342.000 2598.2773932661 -3248.8927166797 -5544.2234553785 5.8589013611 4.8039038758 -0.0693287604
2.3704306715e-06 -4.1355845368e-06 1.0594650206e-05 -3.4172432300e-09 1.4011643338e-08 5.2094269556e-06 5.1792501500e-09
-1.1164282314e-08 -2.1314434305e-11 1.3165200375e-11 -2.2299046089e-09 3.9823725402e-09 1.1123875931e-11 -4.9292369562e-12
2.1695244964e-12 -8.4098679080e-12 1.7742116953e-11 -7.0379529409e-10 -1.8230694054e-14 6.6631746389e-15 1.3017528307e-12
2025037130442.000 2943.9808522627 -2953.8886122649 -5536.4427070161 5.6604210451 5.0260462031 0.3285952875
2.4471238368e-06 -4.4000031463e-06 1.1647258312e-05 -3.9294968607e-09 1.5512329944e-08 5.1075554613e-06 5.4288741808e-09
-1.2157324738e-08 -2.3155412174e-11 1.4096718171e-11 -2.3047282551e-09 4.2304777079e-09 1.1478021647e-11 -5.1664063732e-12
2.2423614713e-12 -8.7615185214e-12 1.8806008838e-11 -9.9129639675e-10 -1.8658400583e-14 6.5277830203e-15 1.4524824514e-12
2025037130542.000 3277.0414910906 -2646.1987710205 -5504.8200043077 5.4376229831 5.2266115883 0.7251204601
2.5189058883e-06 -4.6636417711e-06 1.2764201371e-05 -4.4480284512e-09 1.7023400409e-08 4.9722610332e-06 5.6748176363e-09
-1.3202794936e-08 -2.4932491791e-11 1.5069372354e-11 -2.3747617969e-09 4.4766751154e-09 1.1757473133e-11 -5.3988776126e-12
2.3106384896e-12 -9.0161634639e-12 1.9735941495e-11 -1.2600437217e-09 -1.8883838311e-14 6.3298167326e-15 1.6431422870e-12
2025037130642.000 3596.0280734196 -2327.1439239291 -5449.4900756466 5.1914512333 5.4047444548 1.1185549623
2.5854610732e-06 -4.9247869461e-06 1.3944934782e-05 -4.9643682948e-09 1.8527603286e-08 4.8060739015e-06 5.9157354635e-09
-1.4300136940e-08 -2.6620823218e-11 1.6082830415e-11 -2.4396745198e-09 4.7191365265e-09 1.1960408247e-11 -5.6251760029e-12
2.3740181111e-12 -9.1623527253e-12 2.0501644663e-11 -1.5054346378e-09 -1.8889517062e-14 6.0693479533e-15 1.8707211346e-12
2025037130742.000 3899.5689583147 -1998.0933888413 -5370.6888370560 4.9229484542 5.5596824415 1.5072188434
2.6465377655e-06 -5.1816940088e-06 1.5188465667e-05 -5.4695223930e-09 2.0007316105e-08 4.6120534802e-06 6.1502767042e-09
-1.5448490722e-08 -2.8196888945e-11 1.7136563634e-11 -2.4991991303e-09 4.9559890330e-09 1.2086373062e-11 -5.8438083971e-12
2.4322262522e-12 -9.1902001615e-12 2.1071847607e-11 -1.7232646574e-09 -1.8659008310e-14 5.7464305971e-15 2.1315792956e-12
2025037130842.000 4186.3579486755 -1660.4593063853 -5268.7524586941 4.6332518934 5.6907599908 1.8894515488
2.7019513931e-06 -5.4326063359e-06 1.6493345794e-05 -5.9539011530e-09 2.1444219629e-08 4.3937362267e-06 6.3770964743e-09
-1.6646686762e-08 -2.9638189048e-11 1.8229841352e-11 -2.5531354380e-09 5.1853352262e-09 1.2135801039e-11 -6.0532760970e-12
2.4850565847e-12 -9.0915859141e-12 2.1414241322e-11 -1.9097989163e-09 -1.8176596736e-14 5.3610786172e-15 2.4215094186e-12
2025037130942.000 4455.1597780946 -1315.6907929525 -5144.1159816876 4.3235879677 5.7974107679 2.2636189448
2.7515863017e-06 -5.6757750256e-06 1.7857669497e-05 -6.4075713370e-09 2.2819405575e-08 4.1550753812e-06 6.5948682023e-09
-1.7893243360e-08 -3.0923681640e-11 1.9361726648e-11 -2.6013530765e-09 5.4052744807e-09 1.2109887407e-11 -6.2520886175e-12
2.5323740469e-12 -8.8604905414e-12 2.1495907975e-11 -2.0618358718e-09 -1.7427295684e-14 4.9133562947e-15 2.7358068348e-12
2025037131042.000 4704.8153143526 -965.2679265637 -4997.3115635915 3.9952673908 5.8791693983 2.6281188423
2.7953966192e-06 -5.9094788575e-06 1.9279076688e-05 -6.8206493278e-09 2.4113812797e-08 3.9003735849e-06 6.8022961637e-09
-1.9186366887e-08 -3.2034514119e-11 2.0531073796e-11 -2.6437932027e-09 5.6139249415e-09 1.2010620089e-11 -6.4387780763e-12
2.5741172852e-12 -8.4933135423e-12 2.1283968145e-11 -2.1767621607e-09 -1.6396962214e-14 4.4034756032e-15 3.0693483103e-12
2025037131142.000 4934.2464974596 -610.6956194878 -4828.9663916829 3.6496811387 5.9356738887 2.9813868336
2.8334060642e-06 -6.1320441971e-06 2.0754761105e-05 -7.1836089645e-09 2.5308550386e-08 3.6342094903e-06 6.9981280946e-09
-2.0523955179e-08 -3.2954410279e-11 2.1736527673e-11 -2.6804691548e-09 5.8094460483e-09 1.1840682394e-11 -6.6119141837e-12
2.6103000336e-12 -7.9890691568e-12 2.0746153715e-11 -2.2525976793e-09 -1.5072295941e-14 3.8318832457e-15 3.4166779930e-12
2025037131242.000 5142.4610149721 -253.4973364767 -4639.8002171253 3.2882955706 5.9666681653 3.3219030314
2.8657066373e-06 -6.3418644514e-06 2.2281483915e-05 -7.4875721517e-09 2.6385220617e-08 3.3613595909e-06 7.1811675885e-09
-2.1903604214e-08 -3.3669934953e-11 2.2976525204e-11 -2.7114660610e-09 5.9900614697e-09 1.1603324419e-11 -6.7701198090e-12
2.6410114631e-12 -7.3494991259e-12 1.9851393615e-11 -2.2880300937e-09 -1.3440837433e-14 3.1993515679e-15 3.7720992035e-12
2025037131342.000 5328.5566513144 104.7913086319 -4430.6224777523 2.9126465555 5.9720035067 3.6481988173
2.8924562587e-06 -6.5374188194e-06 2.3855592595e-05 -7.7244409727e-09 2.7325809017e-08 3.0867165721e-06 7.3502861634e-09
-2.3322618158e-08 -3.4170172039e-11 2.4249299027e-11 -2.7369393824e-09 6.1540820822e-09 1.1302038446e-11 -6.9120868884e-12
2.6664154051e-12 -6.5790550047e-12 1.8570249608e-11 -2.2824381599e-09 -1.1490860833e-14 2.5071100446e-15 4.1297706178e-12
2025037131442.000 5491.7252823192 462.6290255633 -4202.3290376737 2.5243336272 5.9516396216 3.9588629897
2.9138754651e-06 -6.7172901527e-06 2.5473044919e-05 -7.8871009187e-09 2.8112740648e-08 2.8152055614e-06 7.5044349649e-09
-2.4778022851e-08 -3.4446577020e-11 2.5552883613e-11 -2.7571123897e-09 6.2999285286e-09 1.0940363480e-11 -7.0365923702e-12
2.6867483381e-12 -5.6848578979e-12 1.6875520329e-11 -2.2359034039e-09 -9.2114384726e-15 1.7569970237e-15 4.4838052952e-12
2025037131542.000 5631.2565057767 818.4753871889 -3955.8985459661 2.1250134678 5.9056456262 4.2525483023
2.9302431886e-06 -6.8801816037e-06 2.7129437897e-05 -7.9696449113e-09 2.8729056907e-08 2.5516996881e-06 7.6426558624e-09
-2.6266582756e-08 -3.4492897721e-11 2.6885123935e-11 -2.7722726020e-09 6.4261530885e-09 1.0521764447e-11 -7.1425140329e-12
2.7023161713e-12 -4.6766025351e-12 1.4742924353e-11 -2.1492098993e-09 -6.5926159027e-15 9.5160239366e-16 4.8283709368e-12
2025037131642.000 5746.5408647938 1170.7973976481 -3692.3884279545 1.7163932239 5.8342002183 4.5279769810
2.9418917386e-06 -7.0249318911e-06 2.8820041372e-05 -7.9677609156e-09 2.9159336047e-08 2.3009363902e-06 7.7640918685e-09
-2.7784821328e-08 -3.4305800076e-11 2.8243686794e-11 -2.7827672241e-09 6.5314603883e-09 1.0049765306e-11 -7.2288458300e-12
2.7134897815e-12 -3.5664572795e-12 1.2152000267e-11 -2.0238320725e-09 -3.6258342945e-15 9.4322174134e-17 5.1577897098e-12
2025037131742.000 5837.0726838805 1518.0761067068 -3412.9305433281 1.3002240418 5.7375923330 4.7839468445
2.9492010500e-06 -7.1505289157e-06 3.0539835939e-05 -7.8789256472e-09 2.9390243614e-08 2.0674358968e-06 7.8679966697e-09
-2.9329044729e-08 -3.3884975822e-11 2.9626074815e-11 -2.7889976473e-09 6.6147266540e-09 9.5278781729e-12 -7.2947125516e-12
2.7206993756e-12 -2.3688128365e-12 9.0867122305e-12 -1.8619106652e-09 -3.0420486296e-16 -8.1060255248e-16 5.4666359458e-12
2025037131842.000 5902.4524888056 1858.8131330186 -3118.7264406215 0.8782930168 5.6162199857 5.0193380972
2.9525922330e-06 -7.2561213957e-06 3.2283554861e-05 -7.7019287746e-09 2.9408553290e-08 1.8554232839e-06 7.9537429496e-09
-3.0895368666e-08 -3.3230653343e-11 3.1029642926e-11 -2.7914130988e-09 6.6750173006e-09 8.9588239757e-12 -7.3393836254e-12
2.7244278101e-12 -1.0997608032e-12 5.5353458122e-12 -1.6662171843e-09 3.3777347010e-15 -1.7577900131e-15 5.7498300266e-12
2025037131942.000 5942.3888937297 2191.5372408238 -2811.0422609928 0.4524151596 5.4705879977 5.2331180856
2.9525206943e-06 -7.3410286333e-06 3.4045729322e-05 -7.4367066584e-09 2.9200009540e-08 1.6687554652e-06 8.0208297106e-09
-3.2479748137e-08 -3.2342139548e-11 3.2451617424e-11 -2.7905035034e-09 6.7116021073e-09 8.3443035997e-12 -7.3622854255e-12
2.7252027720e-12 2.2328632421e-13 1.4909998029e-12 -1.4401073729e-09 7.4237219970e-15 -2.7404613183e-15 6.0027268111e-12
2025037132042.000 5956.7000831956 2514.8106297805 -2491.2033990641 0.0244265983 5.3013064279 5.4243449976
2.9494689914e-06 -7.4047484258e-06 3.5820736407e-05 -7.0846755954e-09 2.8750372275e-08 1.5108543943e-06 8.0688886372e-09
-3.4078009823e-08 -3.1218555420e-11 3.3889117623e-11 -2.7867916724e-09 6.7239674865e-09 7.6854488219e-12 -7.3630116882e-12
2.7235879112e-12 1.5818263211e-12 -3.0473410600e-12 -1.1874644328e-09 1.1834888482e-14 -3.7504626957e-15 6.2211970134e-12
2025037132142.000 5945.3148696141 2827.2352385089 -2160.5889190183 -0.4038225541 5.1090896553 5.5921725649
2.9439394315e-06 -7.4469628522e-06 3.7602849334e-05 -6.6489658136e-09 2.8046583686e-08 1.3846476486e-06 8.0976891746e-09
-3.5685886788e-08 -2.9859586351e-11 3.5339179752e-11 -2.7808249754e-09 6.7118258458e-09 6.9831827518e-12 -7.3413320093e-12
2.7201732372e-12 2.9565900595e-12 -8.0740034764e-12 -9.1263291572e-10 1.6608978413e-14 -4.7783931270e-15 6.4017000295e-12
2025037132242.000 5908.2732678935 3127.4589457822 -1820.6256622724 -0.8304772531 4.8947540946 5.7358552424
2.9364464334e-06 -7.4675416369e-06 3.9386289385e-05 -6.1344840388e-09 2.7077654943e-08 1.2925174513e-06 8.1071419641e-09
-3.7299055032e-08 -2.8265921210e-11 3.6798782613e-11 -2.7731666545e-09 6.6751221186e-09 6.2384187390e-12 -7.2971984157e-12
2.7155650775e-12 4.3279491558e-12 -1.3576167453e-11 -6.2034438064e-10 2.1739738332e-14 -5.8137649680e-15 6.5413468459e-12
2025037132342.000 5845.7265192582 3414.1815810574 -1472.7820811427 -1.2536863456 4.6592143238 5.8547521366
2.9275088693e-06 -7.4665432451e-06 4.1165278773e-05 -5.5475866153e-09 2.5833924361e-08 1.2362590446e-06 8.0973007840e-09
-3.8913171384e-08 -2.6438136581e-11 3.8264874734e-11 -2.7643869068e-09 6.6140370190e-09 5.4519218128e-12 -7.2307495689e-12
2.7103756738e-12 5.6764513548e-12 -1.9533887570e-11 -3.1563607525e-10 2.7216660682e-14 -6.8450322516e-15 6.6379518323e-12
2025037132442.000 5757.9366142006 3686.1606927934 -1118.5618553170 -1.6716107326 4.4034790285 5.9483304033
2.9176425427e-06 -7.4442138117e-06 4.2934093707e-05 -4.8955822957e-09 2.4305291039e-08 1.2170491688e-06 8.0683630713e-09
-4.0523912248e-08 -2.4374685049e-11 3.9734402711e-11 -2.7550538831e-09 6.5289867633e-09 4.6241377663e-12 -7.1423123312e-12
2.7052125826e-12 6.9833682246e-12 -2.5920192440e-11 -3.7640381112e-12 3.3024793337e-14 -7.8595436724e-15 6.6900724023e-12
2025037132542.000 5645.2753222693 3942.2170658493 -759.4973324261 -2.0824315172 4.1286467595 6.0161676014
2.9073529019e-06 -7.4009839429e-06 4.4687116933e-05 -4.1867059056e-09 2.2481864834e-08 1.2354252334e-06 8.0206690086e-09
-4.2127012661e-08 -2.2072311162e-11 4.1204340312e-11 -2.7457247658e-09 6.4206192160e-09 3.7555643306e-12 -7.0324006003e-12
2.7006681268e-12 8.2310337741e-12 -3.2700737205e-11 3.0988786604e-10 3.9144062443e-14 -8.8437928498e-15 6.6970357339e-12
2025037132642.000 5508.2227465448 4181.2400018458 -397.1428368466 -2.4843578837 3.8359021912 6.0579541339
2.8971280894e-06 -7.3374634670e-06 4.6418889084e-05 -3.4301770637e-09 2.0355533806e-08 1.2912755691e-06 7.9546991894e-09
-4.3718305098e-08 -1.9527389074e-11 4.2671717900e-11 -2.7369370976e-09 6.2898065299e-09 2.8471730247e-12 -6.9017114111e-12
2.6973091470e-12 9.4031340749e-12 -3.9833624115e-11 6.1990137731e-10 4.5548630505e-14 -9.7838115114e-15 6.6589519775e-12
2025037132742.000 5347.3653618382 4402.1923448364 -33.0678116978 -2.8756365895 3.5265109770 6.0734959042
2.8874322940e-06 -7.2544338486e-06 4.8124158269e-05 -2.6360599920e-09 1.7920843591e-08 1.3838409554e-06 7.8710704718e-09
-4.5293757421e-08 -1.6736656360e-11 4.4133651456e-11 -2.7292005421e-09 6.1376348611e-09 1.9006173141e-12 -6.7511187282e-12
2.6956674093e-12 1.0485027427e-11 -4.7269633918e-11 9.2091808165e-10 5.2206573642e-14 -1.0665518264e-14 6.5767136343e-12
2025037132842.000 5163.3934840489 4604.1151319532 331.1501287728 -3.2545606978 3.2018127671 6.0627145062
2.8786996202e-06 -7.1528386855e-06 4.9797927142e-05 -1.8150564777e-09 1.5175715437e-08 1.5117274208e-06 7.7705304038e-09
-4.6849509340e-08 -1.3697886072e-11 4.5587370747e-11 -2.7229891994e-09 5.9653909587e-09 9.1836391524e-13 -6.5816646771e-12
2.6962307255e-12 1.1464028693e-11 -5.4952703484e-11 1.2077327769e-09 5.9079756893e-14 -1.1475058401e-14 6.4519810494e-12
2025037132942.000 4957.0982817737 4786.1318699673 693.9321268181 -3.6194760327 2.8632156840 6.0256470388
2.8713287003e-06 -7.0337729321e-06 5.1435496689e-05 -9.7824486068e-10 1.2121939780e-08 1.6729301103e-06 7.6539508437e-09
-4.8381906913e-08 -1.0410444784e-11 4.7030246465e-11 -2.7187345944e-09 5.7745453042e-09 -9.6237012894e-14 -6.3945479117e-12
2.6994348341e-12 1.2329643522e-11 -6.2820602695e-11 1.4753842849e-09 6.6123902050e-14 -1.2199118059e-14 6.2871542233e-12
2025037133042.000 4729.3684382281 4947.4524387130 1053.7050521103 -3.9687892234 2.5121909974 5.9624475005
2.8656778961e-06 -6.8984703808e-06 5.3032506411e-05 -1.3679122572e-10 8.7654762766e-09 1.8648678162e-06 7.5223201891e-09
-4.9887534621e-08 -6.8757637577e-12 4.8459815707e-11 -2.7168195137e-09 5.5667329216e-09 -1.1389192161e-12 -6.1911100554e-12
2.7056564551e-12 1.3073740002e-11 -7.0805771728e-11 1.7192420761e-09 7.3288840832e-14 -1.2825214382e-14 6.0853314209e-12
2025037133142.000 4481.1861476474 5087.3767264823 1408.9085080873 -4.3009764003 2.1502648234 5.8733859244
2.8620610966e-06 -6.7482893158e-06 5.4584970470e-05 6.9844446017e-10 5.1158139266e-09 2.0844275721e-06 7.3767340360e-09
-5.1363244458e-08 -3.0969804584e-12 4.9873805066e-11 -2.7175728075e-09 5.3437325351e-09 -2.2045386247e-12 -5.9728207251e-12
2.7152076933e-12 1.3690685456e-11 -7.8836285940e-11 1.9350871451e-09 8.0518992629e-14 -1.3341912660e-14 5.8502553114e-12
2025037133242.000 4213.6228148910 5205.2976312409 1758.0017219201 -4.6145891880 1.7790107554 5.7588461339
